TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeTransactionDifference,TransactionRate,AverageTransaction
TX001772,AC00181,40.9,2023-06-01 18:27:12,Debit,Charlotte,D000536,5.74.9.122,M024,ATM,55,Doctor,37,1,1514.34,2024-11-04 08:11:02,521.5721064814815,0.027008465734247263,0.07841677016800391
TX001773,AC00071,78.91,2023-03-01 17:07:06,Debit,Sacramento,D000619,141.241.241.128,M063,Online,61,Doctor,157,1,1817.43,2024-11-04 08:10:43,613.6275115740741,0.043418453530534876,0.12859592914532217
TX001774,AC00369,169.97,2023-12-07 17:33:16,Credit,San Diego,D000183,144.228.168.6,M060,ATM,22,Student,12,1,6269.12,2024-11-04 08:09:12,332.60828703703703,0.027112258179776427,0.5110215428308714
TX001775,AC00358,17.79,2023-02-22 17:01:35,Debit,Jacksonville,D000409,203.245.215.62,M091,Branch,61,Retired,162,5,2281.9,2024-11-04 08:11:03,620.631574074074,0.007796134799947412,0.02866434893606737
TX001776,AC00021,486.61,2023-11-28 16:17:29,Credit,Sacramento,D000334,152.140.239.181,M047,ATM,48,Engineer,130,1,2006.69,2024-11-04 08:06:34,341.65908564814816,0.24249385804484,1.4242559921299067
TX001777,AC00156,148.13,2023-03-17 16:34:52,Debit,Phoenix,D000280,160.160.113.117,M025,Branch,58,Retired,56,1,2189.38,2024-11-04 08:07:00,597.6473148148148,0.06765842384602033,0.24785520879634357
TX001778,AC00212,164.52,2023-12-25 16:11:46,Debit,Dallas,D000677,197.187.216.106,M099,ATM,61,Doctor,162,1,11036.74,2024-11-04 08:11:17,314.6663310185185,0.014906575673613767,0.5228395407525116
TX001779,AC00327,720.89,2023-12-18 17:10:48,Debit,Indianapolis,D000496,100.198.165.4,M008,ATM,27,Student,120,1,447.06,2024-11-04 08:10:01,321.6244560185185,1.6125128618082583,2.241402935971052
TX001780,AC00349,268.7,2023-10-03 16:16:01,Debit,Milwaukee,D000243,98.39.212.221,M013,ATM,53,Retired,63,1,2104.74,2024-11-04 08:06:40,397.66017361111113,0.1276642245598031,0.6757025667417558
TX001781,AC00183,637.34,2023-09-01 16:19:43,Debit,Indianapolis,D000304,150.83.4.238,M018,ATM,51,Retired,278,1,5183.5,2024-11-04 08:09:55,429.6598611111111,0.12295553197646379,1.483359414472236
TX001782,AC00478,216.76,2023-11-09 17:26:27,Credit,Omaha,D000097,205.69.66.135,M033,Online,47,Engineer,138,1,643.64,2024-11-04 08:09:35,360.613287037037,0.3367721086321546,0.6010871140689209
TX001783,AC00398,418.02,2023-06-06 17:56:44,Debit,Los Angeles,D000170,57.141.198.111,M017,ATM,46,Doctor,110,1,11011.86,2024-11-04 08:06:33,516.5901504629629,0.037960889441020856,0.8091908055648653
TX001784,AC00380,292.03,2023-09-04 16:20:20,Credit,Memphis,D000659,167.104.180.235,M050,ATM,46,Engineer,154,1,951.33,2024-11-04 08:07:11,426.65753472222224,0.30697024166167364,0.6844599619930015
TX001785,AC00030,251.4,2023-07-05 16:52:09,Debit,Tucson,D000502,189.20.224.220,M023,ATM,57,Retired,178,1,2561.67,2024-11-04 08:11:03,487.638125,0.09813910456850414,0.5155462362587011
TX001786,AC00341,184.56,2023-11-30 16:07:36,Debit,Virginia Beach,D000434,182.84.41.229,M058,Online,21,Student,93,1,1549.27,2024-11-04 08:06:41,339.6660300925926,0.11912707275039212,0.5433572499130664
TX001787,AC00162,33.76,2023-01-16 17:39:25,Debit,Seattle,D000311,122.94.26.104,M024,Online,26,Engineer,227,1,3253.51,2024-11-04 08:08:48,657.6037384259259,0.010376485703132923,0.051337907659724784
TX001788,AC00319,253.46,2023-05-22 16:27:35,Debit,Memphis,D000057,8.243.4.138,M046,ATM,45,Engineer,60,1,1338.95,2024-11-04 08:07:11,531.6525,0.18929758392770454,0.476739975830077
TX001789,AC00338,1612.37,2023-07-24 17:46:13,Debit,Los Angeles,D000025,16.128.130.153,M078,ATM,65,Retired,173,1,3910.59,2024-11-04 08:08:21,468.5987037037037,0.4123086286212566,3.440833248696962
TX001790,AC00374,138.68,2023-06-14 16:06:24,Credit,Colorado Springs,D000261,49.29.37.185,M002,Branch,22,Student,44,1,206.2,2024-11-04 08:08:39,508.66822916666666,0.6725509214354995,0.27263350067527237
TX001791,AC00451,42.56,2023-07-31 16:25:38,Debit,Fresno,D000682,91.204.200.167,M001,Online,18,Student,146,1,4361.44,2024-11-04 08:07:12,461.65386574074074,0.009758244983308267,0.0921902818504745
TX001792,AC00005,680.76,2023-02-27 16:38:41,Debit,Kansas City,D000035,60.89.202.192,M011,Branch,21,Student,165,1,572.97,2024-11-04 08:09:04,615.646099537037,1.1881250327242263,1.1057651473986896
TX001793,AC00263,53.83,2023-05-31 17:21:07,Debit,Baltimore,D000471,4.134.78.167,M062,Branch,70,Retired,131,1,4580.59,2024-11-04 08:11:45,522.6184953703704,0.011751761235997983,0.10300056442099631
TX001794,AC00432,11.09,2023-10-31 16:54:40,Debit,Charlotte,D000137,41.110.46.150,M094,Branch,51,Engineer,95,1,2990.05,2024-11-04 08:10:21,369.6358912037037,0.0037089680774568985,0.030002497765803753
TX001795,AC00274,37.81,2023-07-24 16:44:34,Debit,Colorado Springs,D000070,53.218.177.171,M074,Branch,63,Retired,195,1,5208.98,2024-11-04 08:11:06,468.64342592592595,0.007258618769893531,0.08067967650521629
TX001796,AC00103,449.18,2023-12-25 17:01:44,Debit,Denver,D000578,195.164.171.146,M006,Online,67,Retired,50,1,1025.99,2024-11-04 08:09:23,314.6303125,0.4378015380266864,1.427643752538942
TX001797,AC00146,1135.8,2023-09-06 16:03:15,Debit,San Diego,D000485,16.131.3.140,M004,ATM,30,Doctor,250,1,13534.3,2024-11-04 08:07:14,424.6694328703704,0.08392011408052134,2.6745508673017704
TX001798,AC00359,297.6,2023-10-03 16:48:49,Debit,Milwaukee,D000255,192.95.36.246,M099,Online,39,Doctor,162,1,1461.17,2024-11-04 08:09:49,397.63958333333335,0.2036723995154568,0.7484164365762547
TX001799,AC00164,683.75,2023-02-20 18:56:31,Debit,Las Vegas,D000312,190.92.63.219,M073,Branch,32,Doctor,106,1,6333.72,2024-11-04 08:07:48,622.5495023148148,0.10795393544394132,1.0983062350184594
TX001800,AC00079,21.4,2023-02-13 16:14:00,Credit,Kansas City,D000168,115.241.186.164,M009,Online,48,Engineer,129,1,8551.6,2024-11-04 08:12:21,629.6655208333333,0.0025024556808082694,0.03398629795018486
TX001801,AC00209,315.94,2023-09-29 18:23:17,Debit,Omaha,D000099,89.237.88.251,M092,ATM,78,Retired,93,1,4273.99,2024-11-04 08:06:28,401.5716550925926,0.07392155807570912,0.7867587166408744
TX001802,AC00018,331.32,2023-06-05 17:24:29,Debit,Sacramento,D000334,200.164.13.160,M078,Branch,61,Doctor,137,5,13054.54,2024-11-04 08:07:35,517.6132638888889,0.02537967634248315,0.6400917888207773
TX001803,AC00401,223.76,2023-08-11 16:02:33,Credit,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23,2024-11-04 08:10:57,450.6725,0.05454594208515856,0.4965024491177074
TX001804,AC00179,216.03,2023-10-27 18:28:05,Debit,Boston,D000160,90.111.245.138,M042,ATM,42,Doctor,300,1,10462.77,2024-11-04 08:09:44,373.5705902777778,0.020647495835232926,0.5782842804605295
TX001805,AC00274,17.42,2023-11-08 17:24:54,Debit,Dallas,D000516,218.238.171.184,M006,ATM,74,Retired,150,1,6851.31,2024-11-04 08:12:14,361.6162037037037,0.0025425794483098854,0.048172620091641055
TX001806,AC00354,491.91,2023-01-09 17:15:18,Debit,Milwaukee,D000314,193.217.248.188,M036,Online,78,Retired,155,1,2421.94,2024-11-04 08:09:09,664.6207291666667,0.2031057747095304,0.7401364092522067
TX001807,AC00025,350.11,2023-03-13 17:10:34,Credit,Raleigh,D000510,24.181.236.233,M050,Online,74,Retired,178,1,4639.04,2024-11-04 08:08:12,601.6233564814814,0.07547035593571084,0.5819421673513049
TX001808,AC00493,218.07,2023-11-06 18:42:53,Debit,Austin,D000002,9.230.41.239,M067,Branch,23,Student,243,1,443.62,2024-11-04 08:06:31,363.5580787037037,0.49156936116496097,0.5998216317391338
TX001809,AC00339,291.09,2023-11-20 18:53:47,Debit,El Paso,D000588,49.31.186.82,M019,Branch,48,Engineer,73,1,6312.79,2024-11-04 08:08:42,349.55202546296294,0.046111148953157,0.8327515757188557
TX001810,AC00454,422.14,2023-11-17 17:31:06,Credit,Albuquerque,D000579,104.155.121.252,M027,Branch,26,Student,109,1,1436.32,2024-11-04 08:07:24,352.60854166666667,0.2939038654338866,1.1971916448894873
TX001811,AC00152,613.21,2023-03-15 17:45:31,Debit,Tucson,D000614,69.160.14.157,M098,ATM,61,Retired,157,1,3279.12,2024-11-04 08:10:22,599.6005902777778,0.18700444021566764,1.0226974588465922
TX001812,AC00314,73.83,2023-01-05 18:29:09,Debit,Las Vegas,D000546,44.67.137.125,M097,Online,69,Doctor,69,1,6020.29,2024-11-04 08:06:50,668.5678356481482,0.012263528833328628,0.11043008063411389
TX001813,AC00054,67.33,2023-04-13 18:15:52,Debit,Detroit,D000538,133.63.96.21,M073,Online,59,Engineer,36,1,5925.98,2024-11-04 08:07:11,570.5773032407408,0.011361833823266363,0.11800329178462221
TX001814,AC00036,26.92,2023-05-18 18:15:02,Debit,Indianapolis,D000687,49.20.211.229,M053,ATM,62,Retired,43,1,1674.94,2024-11-04 08:07:16,535.5779398148148,0.0160722175122691,0.05026345933760462
TX001815,AC00397,18.3,2023-02-13 16:21:46,Debit,Mesa,D000315,168.55.35.243,M011,Online,48,Engineer,155,1,3733.52,2024-11-04 08:08:03,629.6571412037038,0.0049015406372538515,0.029063435959792713
TX001816,AC00355,317.94,2023-01-25 17:46:40,Debit,Los Angeles,D000335,170.54.231.239,M091,ATM,54,Engineer,124,1,2996.51,2024-11-04 08:11:41,648.6007060185185,0.10610343366115914,0.49019373098080216
TX001817,AC00188,179.38,2023-03-13 17:16:57,Debit,Mesa,D000218,199.59.68.207,M028,Online,40,Doctor,173,1,11666.18,2024-11-04 08:10:30,601.6205208333333,0.015376069973204596,0.29816137214124977
TX001818,AC00222,918.95,2023-05-01 16:43:40,Debit,Seattle,D000563,106.244.1.47,M026,Online,68,Doctor,139,1,7006.46,2024-11-04 08:07:44,552.641712962963,0.13115753176354394,1.66283141218764
TX001819,AC00094,13.92,2023-05-29 17:30:14,Debit,Los Angeles,D000553,92.214.76.157,M024,ATM,37,Engineer,209,1,2735.84,2024-11-04 08:09:58,524.6109259259259,0.005088016843090239,0.026533949851371332
TX001820,AC00004,365.43,2023-11-23 16:51:06,Debit,Portland,D000146,136.172.149.77,M014,ATM,25,Student,176,1,1073.51,2024-11-04 08:09:24,346.6377083333333,0.340406703244497,1.0542130622690238
TX001821,AC00021,263.59,2023-01-23 16:03:04,Debit,Dallas,D000333,150.25.200.56,M052,Branch,71,Retired,16,1,6996.35,2024-11-04 08:12:00,650.6728703703703,0.037675359294489265,0.40510371955413105
TX001822,AC00102,54.8,2023-06-01 16:15:49,Debit,Albuquerque,D000168,87.50.72.69,M093,Branch,34,Engineer,140,1,4943.49,2024-11-04 08:08:57,521.6618981481481,0.011085285901255995,0.10504888356718206
TX001823,AC00367,141.49,2023-09-20 16:57:04,Debit,Baltimore,D000657,150.25.200.56,M007,Online,24,Student,75,1,1665.58,2024-11-04 08:11:28,410.635,0.08494938700032421,0.34456390711946133
TX001824,AC00137,31.39,2023-01-09 17:09:31,Debit,Tucson,D000214,186.57.149.225,M068,ATM,20,Student,15,1,998.49,2024-11-04 08:06:27,664.6228703703704,0.03143747058057667,0.04722979211128784
TX001825,AC00289,93.82,2023-06-26 17:37:20,Debit,San Diego,D000018,16.250.113.156,M006,Online,39,Engineer,176,1,8422.06,2024-11-04 08:11:15,496.60688657407405,0.01113979240233387,0.18892206801084255
TX001826,AC00458,5.71,2023-12-01 17:35:32,Debit,Tucson,D000231,109.42.41.157,M071,Branch,21,Student,106,1,1285.42,2024-11-04 08:10:30,338.60761574074075,0.004442127864822392,0.016863176534020825
TX001827,AC00493,178.39,2023-08-15 18:22:03,Debit,Tucson,D000257,65.27.212.129,M080,Online,34,Engineer,98,1,8469.43,2024-11-04 08:09:32,446.5746412037037,0.02106281060236639,0.39946289721952194
TX001828,AC00059,126.91,2023-08-23 16:04:43,Debit,Kansas City,D000268,86.103.2.29,M050,ATM,22,Student,42,1,692.69,2024-11-04 08:08:11,438.66907407407405,0.1832132700053415,0.2893069229187783
TX001829,AC00281,36.09,2023-06-16 16:19:02,Debit,Columbus,D000334,94.88.45.190,M095,Branch,53,Doctor,167,1,12319.26,2024-11-04 08:07:59,506.6589930555556,0.0029295590806590658,0.07123134197687617
TX001830,AC00020,91.77,2023-03-15 17:39:11,Debit,Omaha,D000504,93.160.83.196,M042,Branch,51,Doctor,174,1,9240.73,2024-11-04 08:07:12,599.6027893518518,0.009931033587173307,0.15305132269181057
TX001831,AC00396,198.92,2023-10-23 16:47:56,Debit,Milwaukee,D000301,4.101.189.38,M020,Online,36,Engineer,100,1,2854.66,2024-11-04 08:10:19,377.64054398148147,0.06968255413954727,0.526744289431366
TX001832,AC00402,137.81,2023-10-26 16:52:14,Debit,Detroit,D000260,145.76.10.8,M067,Branch,58,Engineer,44,1,2631.47,2024-11-04 08:07:40,374.6357175925926,0.05236996811668004,0.3678506707410773
TX001833,AC00385,136.88,2023-07-18 17:41:52,Credit,Memphis,D000545,115.241.186.164,M029,Branch,24,Student,71,1,7465.95,2024-11-04 08:10:54,474.60349537037035,0.01833390258439984,0.2884091696231225
TX001834,AC00167,133.07,2023-09-13 16:22:48,Debit,Sacramento,D000312,207.157.126.125,M001,Branch,21,Student,155,1,1670.99,2024-11-04 08:08:41,417.6568634259259,0.07963542570571935,0.3186108302123013
TX001835,AC00349,1.14,2023-10-23 16:15:08,Debit,Indianapolis,D000159,93.218.115.132,M071,Branch,43,Doctor,137,1,13913.92,2024-11-04 08:11:37,377.66422453703706,8.193233826268944e-05,0.0030185543822623885
TX001836,AC00153,256.34,2023-08-21 16:42:02,Debit,Kansas City,D000383,89.18.54.235,M057,Branch,69,Retired,99,1,7471.63,2024-11-04 08:07:03,440.6423726851852,0.03430844407445229,0.581741602465319
TX001837,AC00197,56.11,2023-03-27 17:25:28,Debit,Boston,D000668,133.63.96.21,M025,Branch,36,Doctor,109,1,11123.65,2024-11-04 08:06:58,587.6121527777777,0.005044207611710185,0.0954881544480575
TX001838,AC00219,118.1,2023-09-25 16:07:30,Debit,Fort Worth,D000274,62.27.235.199,M058,ATM,50,Engineer,50,1,7976.6,2024-11-04 08:12:07,405.66987268518517,0.014805806985432388,0.2911234182077158
TX001839,AC00255,137.86,2023-08-28 16:16:57,Credit,Sacramento,D000431,110.64.1.201,M096,Online,66,Doctor,120,1,8046.94,2024-11-04 08:11:15,433.66270833333334,0.01713197811839035,0.31789682938112906
TX001840,AC00035,813.78,2023-08-07 17:42:03,Credit,Atlanta,D000627,101.90.40.193,M012,ATM,54,Doctor,55,1,14935.5,2024-11-04 08:08:31,454.60171296296295,0.05448629105152154,1.7900944426628234
TX001841,AC00003,237.97,2023-01-09 17:26:46,Debit,Columbus,D000498,170.154.69.105,M089,ATM,69,Doctor,69,1,13486.15,2024-11-04 08:06:37,664.6110069444444,0.017645510393996804,0.35805907141693216
TX001842,AC00136,684.96,2023-01-09 16:19:47,Debit,Mesa,D000445,165.114.224.47,M070,ATM,21,Student,31,1,526.67,2024-11-04 08:07:05,664.6578472222222,1.3005487307042363,1.030545269062309
TX001843,AC00337,878.63,2023-04-06 16:59:33,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,4954.37,2024-11-04 08:07:05,577.6302314814815,0.1773444454088007,1.5210942089137667
TX001844,AC00265,276.56,2023-04-10 17:26:14,Debit,Austin,D000655,28.120.130.118,M002,Branch,68,Doctor,15,1,8942.58,2024-11-04 08:08:57,573.6129976851852,0.03092619803233519,0.4821369130686677
TX001845,AC00356,8.75,2023-06-15 16:10:51,Debit,Louisville,D000502,6.44.165.160,M043,ATM,79,Retired,199,1,4044.62,2024-11-04 08:10:17,507.66627314814815,0.0021633676340422586,0.017235732336007593
TX001846,AC00305,637.48,2023-09-18 16:27:52,Debit,Colorado Springs,D000005,72.192.101.196,M016,Online,65,Retired,207,1,4148.85,2024-11-04 08:08:09,412.65297453703704,0.1536522168793762,1.5448331633019259
TX001847,AC00300,103.15,2023-08-30 17:56:47,Debit,San Diego,D000658,161.177.41.214,M010,Branch,51,Doctor,179,1,11388.15,2024-11-04 08:07:27,431.5907407407407,0.009057660814091841,0.2389995666333418
TX001848,AC00301,505.6,2023-02-14 17:56:46,Debit,Denver,D000331,104.155.121.252,M021,Branch,52,Retired,183,1,5347.57,2024-11-04 08:10:09,628.5926273148148,0.09454761695499078,0.8043365098947987
TX001849,AC00154,371.86,2023-02-20 17:28:57,Debit,Miami,D000147,41.110.46.150,M073,ATM,46,Doctor,91,1,1329.45,2024-11-04 08:08:19,622.6106712962963,0.2797096543683478,0.5972592779782829
TX001850,AC00201,14.26,2023-11-27 17:04:28,Debit,Virginia Beach,D000122,62.152.134.92,M094,Branch,50,Engineer,37,1,2475.65,2024-11-04 08:09:14,342.62831018518517,0.0057601034071859914,0.041619444675463906
TX001851,AC00004,13.16,2023-05-01 17:36:10,Debit,Mesa,D000098,161.177.41.214,M084,Branch,43,Engineer,98,1,1019.46,2024-11-04 08:10:30,552.607175925926,0.012908794852176643,0.023814384925330806
TX001852,AC00237,167.92,2023-06-26 17:54:14,Debit,Memphis,D000671,214.125.131.88,M050,ATM,40,Doctor,136,2,14321.73,2024-11-04 08:08:14,496.59305555555557,0.011724840504603843,0.33814407616341347
TX001853,AC00304,73.01,2023-05-09 17:02:28,Debit,Houston,D000402,193.217.248.188,M070,ATM,56,Retired,101,1,2833.12,2024-11-04 08:09:48,544.6300925925926,0.02577017563675383,0.13405428931121277
TX001854,AC00086,201.5,2023-07-14 18:11:41,Credit,Dallas,D000059,193.83.0.183,M066,Online,61,Doctor,196,1,12148.32,2024-11-04 08:08:48,478.58133101851854,0.016586655603408537,0.4210360641756898
TX001855,AC00483,150.3,2023-08-07 17:25:53,Debit,Las Vegas,D000362,188.77.83.72,M077,Online,41,Doctor,204,1,14371.08,2024-11-04 08:08:30,454.61292824074076,0.010458504162526408,0.3306109234104502
TX001856,AC00288,23.7,2023-10-26 17:51:32,Debit,San Francisco,D000142,200.13.225.150,M071,ATM,46,Doctor,32,1,7947.44,2024-11-04 08:11:44,374.5973611111111,0.002982092346717937,0.06326793101185309
TX001857,AC00134,49.59,2023-08-25 16:45:20,Debit,Boston,D000679,18.92.67.57,M089,Branch,48,Engineer,147,1,6037.03,2024-11-04 08:09:56,436.64208333333335,0.008214304053483253,0.11357127929912085
TX001858,AC00130,720.13,2023-02-14 17:58:31,Credit,Omaha,D000228,155.140.33.42,M024,ATM,22,Student,96,1,387.02,2024-11-04 08:07:31,628.5895833333333,1.8607048731331715,1.1456282749409228
TX001859,AC00393,134.92,2023-10-31 16:46:18,Debit,Los Angeles,D000636,125.225.212.244,M021,Online,19,Student,101,1,1081.97,2024-11-04 08:09:40,369.64122685185185,0.12469846668576762,0.3650025760088564
TX001860,AC00029,116.97,2023-07-12 16:52:54,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,18,Student,299,1,729.7,2024-11-04 08:08:24,480.6357638888889,0.16029875291215567,0.2433651608727156
TX001861,AC00228,11.06,2023-11-01 17:59:04,Debit,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,2782.21,2024-11-04 08:07:08,368.58893518518516,0.003975257079803465,0.030006326680542577
TX001862,AC00131,88.29,2023-01-20 16:46:06,Credit,Houston,D000101,194.29.57.163,M039,Online,50,Engineer,287,1,5245.93,2024-11-04 08:09:17,653.641099537037,0.0168301902617839,0.13507412563643004
TX001863,AC00233,5.81,2023-06-23 17:36:28,Debit,Houston,D000007,141.121.30.32,M064,ATM,25,Student,222,1,1290.95,2024-11-04 08:08:02,499.60525462962966,0.004500561601921065,0.011629181130825183
TX001864,AC00017,103.48,2023-01-30 16:04:17,Debit,Baltimore,D000640,1.98.25.114,M095,ATM,32,Engineer,33,1,6494.25,2024-11-04 08:09:34,643.6703356481481,0.015934095546059977,0.16076552587404874
TX001865,AC00071,156.74,2023-02-24 18:22:31,Debit,Oklahoma City,D000626,147.234.20.46,M010,ATM,70,Retired,136,1,4004.35,2024-11-04 08:08:30,618.573599537037,0.03914243260454256,0.2533894109242779
TX001866,AC00128,505.14,2023-01-03 17:33:54,Debit,Portland,D000431,48.89.167.189,M058,ATM,68,Retired,179,1,2525.47,2024-11-04 08:11:16,670.6092824074074,0.2000182144313732,0.753255305662647
TX001867,AC00073,31.06,2023-11-20 16:59:13,Debit,Kansas City,D000308,41.0.10.107,M072,ATM,46,Doctor,61,1,11014.25,2024-11-04 08:07:24,349.6306828703704,0.002819983203577184,0.08883659679123715
TX001868,AC00353,7.61,2023-09-21 18:13:38,Debit,Atlanta,D000531,40.192.99.27,M022,ATM,50,Doctor,163,1,6275.0,2024-11-04 08:08:10,409.579537037037,0.001212749003984064,0.018580029791165693
TX001869,AC00209,276.16,2023-02-13 16:14:17,Credit,Portland,D000024,64.15.0.66,M019,ATM,53,Retired,71,1,1733.34,2024-11-04 08:11:57,629.6650462962963,0.1593224641443687,0.43858238856417275
TX001870,AC00396,145.77,2023-04-05 16:08:13,Debit,Memphis,D000175,158.129.49.240,M040,ATM,68,Retired,237,1,5294.98,2024-11-04 08:11:25,578.6688888888889,0.02752984902681408,0.2519057146477932
TX001871,AC00439,369.44,2023-11-20 17:11:02,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,2024-11-04 08:08:32,349.6232638888889,0.07361312857789015,1.0566802560295556
TX001872,AC00063,558.86,2023-03-15 17:27:37,Debit,Austin,D000072,156.173.170.140,M040,ATM,60,Doctor,95,1,9844.32,2024-11-04 08:11:19,599.6136805555556,0.05676979212378306,0.9320334377331145
TX001873,AC00203,429.15,2023-03-09 16:21:09,Debit,Las Vegas,D000193,41.0.10.107,M054,Branch,26,Student,218,1,712.13,2024-11-04 08:11:30,605.6599652777778,0.6026287335177566,0.7085659026565774
TX001874,AC00394,36.74,2023-02-06 17:21:37,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,2024-11-04 08:07:57,636.6155092592593,0.005909051431585923,0.05771144350967701
TX001875,AC00258,79.14,2023-04-12 17:21:31,Credit,Portland,D000236,170.99.15.217,M061,Online,57,Retired,22,1,2229.56,2024-11-04 08:08:52,571.6162152777778,0.03549579289187104,0.13844953639312313
TX001876,AC00144,132.48,2023-08-09 18:38:49,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05,2024-11-04 08:07:12,452.5613773148148,0.014225200122408879,0.29273377411489326
TX001877,AC00169,136.48,2023-08-14 16:46:26,Debit,Charlotte,D000119,100.137.90.188,M079,Online,52,Engineer,138,4,4618.53,2024-11-04 08:09:36,447.64108796296296,0.029550527981847038,0.3048871153027224
TX001878,AC00285,203.76,2023-10-02 16:33:09,Debit,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16,2024-11-04 08:09:45,398.6504166666667,0.03019937277313714,0.5111245128093641
TX001879,AC00047,750.95,2023-09-08 18:16:31,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,2024-11-04 08:11:09,422.5796064814815,0.14625942423315813,1.777061619827384
TX001880,AC00460,0.84,2024-01-01 16:45:56,Debit,Austin,D000527,136.172.149.77,M036,ATM,52,Engineer,31,1,2207.54,2024-11-04 08:07:14,307.63979166666667,0.0003805140563704395,0.002730466027977796
TX001881,AC00073,257.18,2023-07-10 17:00:03,Debit,Los Angeles,D000479,81.67.222.238,M010,Online,67,Doctor,28,1,13336.15,2024-11-04 08:10:15,482.63208333333336,0.01928442616497265,0.5328696721191176
TX001882,AC00253,767.66,2023-05-08 17:44:34,Debit,San Jose,D000074,193.209.134.233,M085,ATM,63,Doctor,155,1,1801.69,2024-11-04 08:12:04,545.6024305555555,0.4260777381236505,1.4069951983504472
TX001883,AC00320,182.29,2023-05-10 16:55:57,Debit,San Diego,D000193,13.30.106.126,M032,Online,54,Doctor,123,1,522.39,2024-11-04 08:08:24,543.6336458333334,0.34895384674285496,0.33531772986671665
TX001884,AC00462,184.51,2023-09-04 16:34:53,Credit,Portland,D000445,169.67.220.37,M021,Online,54,Doctor,118,1,9381.64,2024-11-04 08:09:30,426.64903935185185,0.019667137089037737,0.4324631792920481
TX001885,AC00071,451.31,2023-12-04 16:57:39,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,2024-11-04 08:07:38,335.63193287037035,0.15230031485274814,1.3446575125922464
TX001886,AC00363,144.1,2023-07-07 17:24:42,Debit,Chicago,D000214,49.29.37.185,M065,Branch,57,Doctor,30,1,11523.64,2024-11-04 08:10:03,485.6148263888889,0.01250472940841609,0.29673723323390083
TX001887,AC00448,72.5,2023-04-10 17:48:18,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,2024-11-04 08:11:48,573.5996527777778,0.005698063915772398,0.12639477665110743
TX001888,AC00206,74.11,2023-09-08 16:09:45,Credit,Virginia Beach,D000320,147.119.62.178,M065,Online,69,Retired,71,4,3920.11,2024-11-04 08:08:28,422.665775462963,0.01890508174515511,0.17533948642712863
TX001889,AC00181,22.15,2023-05-03 16:26:08,Debit,Denver,D000452,83.182.211.68,M065,Branch,44,Doctor,73,1,7451.83,2024-11-04 08:11:03,550.6561921296296,0.0029724242233115893,0.04022473608139447
TX001890,AC00213,777.92,2023-06-12 18:56:58,Debit,Austin,D000125,194.88.79.54,M045,Branch,62,Doctor,97,1,7061.58,2024-11-04 08:09:32,510.55039351851855,0.11016231494934561,1.5236889636669793
TX001891,AC00470,790.07,2023-05-26 17:32:29,Debit,Miami,D000181,82.75.200.117,M096,Online,28,Student,197,1,985.77,2024-11-04 08:10:46,527.6099189814814,0.8014749890948193,1.497450998505073
TX001892,AC00451,406.33,2023-10-02 16:41:51,Credit,Miami,D000285,150.83.4.238,M066,Branch,59,Engineer,103,1,4298.34,2024-11-04 08:07:41,398.64293981481484,0.09453184252525393,1.0192830711833403
TX001893,AC00192,767.41,2023-09-07 16:28:19,Debit,Fort Worth,D000058,116.175.11.222,M021,ATM,56,Doctor,27,1,12799.34,2024-11-04 08:08:55,423.65319444444447,0.05995699778269817,1.8114108663958957
TX001894,AC00378,4.58,2023-10-19 16:13:30,Credit,Atlanta,D000162,89.6.100.149,M099,Online,21,Student,135,1,811.24,2024-11-04 08:06:26,381.66175925925927,0.00564567822099502,0.012000154296015936
TX001895,AC00143,447.83,2023-08-15 16:22:06,Credit,Atlanta,D000590,162.151.179.167,M030,Branch,53,Doctor,88,1,13273.08,2024-11-04 08:07:29,446.6565162037037,0.033739719793747944,1.0026272622333379
TX001896,AC00499,49.67,2023-02-20 18:48:52,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21,Student,146,1,842.94,2024-11-04 08:08:23,622.5552199074074,0.05892471587538852,0.07978408727724975
TX001897,AC00168,77.83,2023-12-27 16:40:01,Credit,Kansas City,D000319,34.86.220.205,M067,Branch,49,Engineer,146,1,2471.53,2024-11-04 08:10:31,312.64618055555553,0.031490615125043996,0.248939551609747
